glacier_id,year,annual_balance_unc,country
57,1968,,CA
57,1969,,CA
57,1970,,CA
57,1971,,CA
57,1972,,CA
57,1973,,CA
57,1974,,CA
57,1975,,CA
57,1976,,CA
57,1977,,CA
57,1978,,CA
57,1979,,CA
57,1980,,CA
57,1981,,CA
57,1982,,CA
57,1983,,CA
57,1984,,CA
57,1985,,CA
57,1986,,CA
57,1987,,CA
57,1988,,CA
57,1989,,CA
57,1990,,CA
57,1991,,CA
57,1992,,CA
57,1993,,CA
57,1994,,CA
57,1995,,CA
57,1996,,CA
57,1997,,CA
57,1998,,CA
57,1999,,CA
57,2000,,CA
57,2001,,CA
57,2002,,CA
57,2003,,CA
57,2004,0.1,CA
57,2005,0.1,CA
57,2006,,CA
57,2007,,CA
57,2008,,CA
57,2009,,CA
57,2010,,CA
57,2011,,CA
57,2012,,CA
57,2013,,CA
57,2014,,CA
57,2015,,CA
57,2016,,CA
57,2017,,CA
57,2018,,CA
57,2019,,CA
57,2020,,CA
57,2021,,CA
57,2022,,CA
57,2023,,CA
57,2024,,CA
57,2025,,CA
41,1965,,CA
41,1966,,CA
41,1967,,CA
41,1968,,CA
41,1969,,CA
41,1970,,CA
41,1971,,CA
41,1972,,CA
41,1973,,CA
41,1974,,CA
41,1975,,CA
41,1976,,CA
41,1977,,CA
41,1978,,CA
41,1979,,CA
41,1980,,CA
41,1981,,CA
41,1982,,CA
41,1983,,CA
41,1984,,CA
41,1985,,CA
41,1986,,CA
41,1987,,CA
41,1988,,CA
41,1989,,CA
41,1990,,CA
41,1991,,CA
41,1992,,CA
41,1993,,CA
41,1994,,CA
41,1995,,CA
41,1996,,CA
41,1997,,CA
41,1998,,CA
41,1999,,CA
41,2000,,CA
41,2001,,CA
41,2002,,CA
41,2003,,CA
41,2004,0.1,CA
41,2005,0.1,CA
41,2006,,CA
41,2007,,CA
41,2008,,CA
41,2009,,CA
41,2010,,CA
41,2011,,CA
41,2012,,CA
41,2013,,CA
41,2015,,CA
41,2016,,CA
41,2017,,CA
41,2018,,CA
41,2019,,CA
41,2020,,CA
41,2021,,CA
41,2022,,CA
41,2023,,CA
41,2024,,CA
41,2025,,CA
3933,1993,,CA
1394,1966,,CA
1394,1967,,CA
1394,1968,,CA
1394,1969,,CA
1394,1970,,CA
1394,1971,,CA
1394,1972,,CA
1394,1973,,CA
1394,1974,,CA
1394,1975,,CA
103390,1974,,CA
103390,1979,,CA
103390,1982,,CA
103390,2016,,CA
103390,2019,,CA
103392,1974,,CA
103392,1979,,CA
103392,1982,,CA
103392,2016,,CA
103392,2019,,CA
8,2024,,CA
8,2025,,CA
44,1966,,CA
44,1967,,CA
44,1968,,CA
44,1969,,CA
44,1970,,CA
44,1971,,CA
44,1972,,CA
44,1973,,CA
44,1974,,CA
44,1975,,CA
44,1976,,CA
44,1977,,CA
44,1978,,CA
44,1979,,CA
44,1980,,CA
44,1981,,CA
44,1982,,CA
44,1983,,CA
44,1984,,CA
44,1985,,CA
44,1986,,CA
44,1987,,CA
44,1988,,CA
44,1989,,CA
3966,2001,,CA
3966,2002,,CA
3908,1972,,CA
3908,1973,,CA
3908,1974,,CA
3908,1975,,CA
3908,1976,,CA
3908,1982,,CA
3908,1983,,CA
3951,1983,,CA
51,1982,,CA
51,1983,,CA
51,1984,,CA
59,1976,,CA
59,1977,,CA
59,1978,,CA
59,1979,,CA
59,1980,,CA
59,1981,,CA
59,1982,,CA
59,1983,,CA
59,1984,,CA
59,1985,,CA
72,1989,,CA
24,1981,,CA
24,1982,,CA
24,1983,,CA
24,1984,,CA
24,1985,,CA
24,1989,,CA
24,1990,,CA
53,1959,,CA
53,1960,,CA
53,1962,,CA
53,1963,,CA
53,1964,,CA
53,1965,,CA
53,1966,,CA
53,1967,,CA
53,1968,,CA
53,1969,,CA
53,1971,,CA
53,1972,,CA
53,1973,,CA
53,1974,,CA
53,1975,,CA
53,1976,,CA
53,1977,,CA
53,1978,,CA
53,1979,,CA
53,1980,,CA
53,1981,,CA
53,1982,,CA
53,1983,,CA
53,1984,,CA
53,1985,,CA
52,1981,,CA
52,1982,,CA
52,1983,,CA
52,1984,,CA
52,1985,,CA
0,1960,,CA
0,1961,,CA
0,1962,,CA
0,1963,,CA
0,1964,,CA
0,1965,,CA
0,1966,,CA
0,1967,,CA
0,1968,,CA
0,1969,,CA
0,1970,,CA
0,1971,,CA
0,1972,,CA
0,1973,,CA
0,1974,,CA
0,1975,,CA
0,1976,,CA
0,1977,,CA
0,1978,,CA
0,1979,,CA
0,1983,,CA
0,1984,,CA
0,1985,,CA
0,1986,,CA
0,1987,,CA
0,1988,,CA
0,1989,,CA
0,1990,,CA
0,1991,,CA
0,1992,,CA
0,1993,,CA
0,1994,,CA
0,1995,,CA
0,1996,,CA
0,1997,,CA
0,1998,,CA
0,1999,,CA
0,2000,,CA
0,2001,0.25,CA
0,2002,0.25,CA
0,2003,0.25,CA
0,2004,0.25,CA
0,2005,0.25,CA
0,2006,,CA
0,2007,,CA
0,2008,,CA
0,2009,,CA
0,2010,,CA
0,2011,,CA
0,2012,,CA
0,2013,,CA
0,2014,0.25,CA
0,2015,,CA
0,2016,,CA
0,2017,0.25,CA
0,2018,0.25,CA
0,2019,0.25,CA
0,2020,0.25,CA
0,2021,,CA
0,2022,,CA
0,2023,0.25,CA
0,2024,0.25,CA
0,2025,,CA
1402,1965,,CA
1402,1966,,CA
1402,1967,,CA
1402,1968,,CA
1402,1969,,CA
1402,1970,,CA
1402,1971,,CA
1402,1972,,CA
1402,1973,,CA
1402,1974,,CA
1402,1975,,CA
30,1978,,CA
30,1979,,CA
30,1980,,CA
30,1981,,CA
30,1982,,CA
30,1983,,CA
30,1984,,CA
30,1985,,CA
30,1989,,CA
30,1990,,CA
46,1976,,CA
46,1977,,CA
46,1978,,CA
46,1979,,CA
46,1980,,CA
46,1981,,CA
46,1982,,CA
46,1983,,CA
46,1984,,CA
46,1985,,CA
10496,2015,0.27,CA
10496,2016,0.24,CA
10496,2017,0.23,CA
10496,2018,0.37,CA
3801,2006,0.2,CH
3801,2007,0.2,CH
3801,2008,0.2,CH
3801,2009,0.2,CH
3801,2010,0.2,CH
3801,2011,0.2,CH
3801,2012,0.2,CH
3801,2013,0.2,CH
3801,2014,0.2,CH
3801,2015,0.1,CH
3801,2016,0.1,CH
3801,2017,,CH
3801,2018,,CH
3801,2019,,CH
3801,2020,,CH
3801,2021,,CH
3801,2022,,CH
3801,2023,0.2,CH
3801,2024,0.2,CH
1674,1955,,CH
1674,1956,,CH
1674,1957,,CH
1674,1958,,CH
1674,1959,,CH
1674,1960,,CH
394,1956,,CH
394,1957,,CH
394,1958,,CH
394,1959,,CH
394,1960,,CH
394,1961,,CH
394,1962,,CH
394,1963,,CH
394,1964,,CH
394,1965,,CH
394,1966,,CH
394,1967,,CH
394,1968,,CH
394,1969,,CH
394,1970,,CH
394,1971,,CH
394,1972,,CH
394,1973,,CH
394,1974,,CH
394,1975,,CH
394,1976,,CH
394,1977,,CH
394,1978,,CH
394,1979,,CH
394,1980,,CH
394,1981,,CH
394,1982,,CH
394,1983,,CH
394,1984,,CH
394,1985,,CH
394,1986,,CH
394,1987,,CH
394,1988,,CH
394,1989,,CH
394,1990,,CH
394,1991,,CH
394,1992,,CH
394,1993,,CH
394,1994,,CH
394,1995,,CH
394,1996,,CH
394,1997,,CH
394,1998,,CH
394,1999,,CH
394,2000,,CH
394,2001,,CH
394,2002,,CH
394,2003,,CH
394,2004,,CH
394,2005,,CH
394,2006,,CH
394,2007,,CH
394,2008,,CH
394,2009,,CH
394,2010,,CH
394,2011,,CH
394,2012,,CH
394,2013,,CH
394,2014,,CH
394,2015,0.1,CH
394,2016,,CH
394,2017,,CH
394,2018,,CH
394,2019,,CH
394,2020,,CH
394,2021,,CH
394,2022,,CH
394,2023,0.2,CH
394,2024,0.2,CH
394,2025,0.2,CH
5466,2025,0.2,CH
463,1992,,CH
463,1993,,CH
463,1994,,CH
463,1995,,CH
463,1996,,CH
463,1997,,CH
463,1998,,CH
463,1999,,CH
463,2000,,CH
463,2001,,CH
463,2002,,CH
463,2003,,CH
463,2004,,CH
463,2005,,CH
463,2006,,CH
463,2007,,CH
463,2008,,CH
463,2009,,CH
463,2010,,CH
463,2011,,CH
463,2012,,CH
463,2013,,CH
463,2014,,CH
463,2015,,CH
463,2016,,CH
463,2017,,CH
463,2018,,CH
463,2019,,CH
463,2020,,CH
463,2021,,CH
463,2022,,CH
463,2023,0.2,CH
463,2024,0.2,CH
463,2025,0.2,CH
216955,2025,0.2,CH
2660,1915,,CH
2660,1916,,CH
2660,1917,,CH
2660,1918,,CH
2660,1919,,CH
2660,1920,,CH
2660,1921,,CH
2660,1922,,CH
2660,1923,,CH
2660,1924,,CH
2660,1925,,CH
2660,1926,,CH
2660,1927,,CH
2660,1928,,CH
2660,1929,,CH
2660,1930,,CH
2660,1931,,CH
2660,1932,,CH
2660,1933,,CH
2660,1934,,CH
2660,1935,,CH
2660,1936,,CH
2660,1937,,CH
2660,1938,,CH
2660,1939,,CH
2660,1940,,CH
2660,1941,,CH
2660,1942,,CH
2660,1943,,CH
2660,1944,,CH
2660,1945,,CH
2660,1946,,CH
2660,1947,,CH
2660,1948,,CH
2660,1949,,CH
2660,1950,,CH
2660,1951,,CH
2660,1952,,CH
2660,1953,,CH
2660,1954,,CH
2660,1955,,CH
2660,1956,,CH
2660,1957,,CH
2660,1958,,CH
2660,1959,,CH
2660,1960,,CH
2660,1961,,CH
2660,1962,,CH
2660,1963,,CH
2660,1964,,CH
2660,1965,,CH
2660,1966,,CH
2660,1967,,CH
2660,1968,,CH
2660,1969,,CH
2660,1970,,CH
2660,1971,,CH
2660,1972,,CH
2660,1973,,CH
2660,1974,,CH
2660,1975,,CH
2660,1976,,CH
2660,1977,,CH
2660,1978,,CH
2660,1979,,CH
2660,1980,,CH
2660,1981,,CH
2660,1982,,CH
2660,1983,,CH
2660,1984,,CH
2660,1985,,CH
2660,1986,,CH
2660,1987,,CH
2660,1988,,CH
2660,1989,,CH
2660,1990,,CH
2660,1991,,CH
2660,1992,,CH
2660,1993,,CH
2660,1994,,CH
2660,1995,,CH
2660,1996,,CH
2660,1997,,CH
2660,1998,,CH
2660,1999,,CH
2660,2000,,CH
2660,2001,,CH
2660,2002,,CH
2660,2003,,CH
2660,2004,,CH
2660,2005,,CH
2660,2006,,CH
2660,2007,,CH
2660,2008,,CH
2660,2009,,CH
2660,2010,,CH
2660,2011,,CH
2660,2012,,CH
2660,2013,,CH
2660,2014,,CH
2660,2015,0.2,CH
2660,2016,,CH
2660,2017,,CH
2660,2018,,CH
2660,2019,,CH
2660,2020,,CH
2660,2021,,CH
2660,2022,,CH
2660,2023,0.2,CH
2660,2024,0.2,CH
2660,2025,0.2,CH
366,1997,,CH
366,1998,,CH
366,1999,,CH
366,2000,,CH
366,2001,,CH
366,2002,,CH
366,2003,,CH
366,2004,,CH
366,2005,,CH
366,2006,,CH
366,2007,,CH
366,2008,,CH
366,2009,,CH
366,2010,,CH
366,2011,,CH
366,2012,,CH
366,2013,,CH
366,2014,,CH
366,2015,0.2,CH
366,2016,,CH
366,2017,,CH
366,2018,,CH
366,2019,,CH
366,2020,,CH
366,2021,,CH
366,2022,,CH
366,2023,0.2,CH
366,2024,0.2,CH
366,2025,0.2,CH
4535,2014,0.03,CH
4535,2015,0.2,CH
4535,2016,0.2,CH
4535,2017,,CH
4535,2018,,CH
4535,2019,,CH
4535,2020,,CH
4535,2021,,CH
4535,2022,,CH
4535,2025,0.2,CH
389,2005,0.2,CH
389,2006,0.2,CH
389,2007,0.2,CH
389,2008,0.2,CH
389,2009,0.2,CH
389,2010,0.2,CH
389,2011,0.2,CH
389,2012,0.2,CH
389,2013,0.2,CH
389,2014,0.2,CH
389,2015,0.2,CH
389,2016,0.2,CH
389,2017,,CH
389,2018,,CH
389,2019,,CH
389,2020,,CH
389,2021,,CH
389,2022,,CH
389,2023,0.2,CH
389,2024,0.2,CH
389,2025,0.2,CH
396,1955,,CH
396,1956,,CH
396,1957,,CH
396,1958,,CH
396,1959,,CH
396,1960,,CH
367,1967,,CH
367,1968,,CH
367,1969,,CH
367,1970,,CH
367,1971,,CH
367,1972,,CH
367,1973,,CH
367,1974,,CH
367,1975,,CH
367,1976,,CH
367,1977,,CH
367,1978,,CH
367,1979,,CH
367,1980,,CH
367,1981,,CH
367,1982,,CH
367,1983,,CH
367,1984,,CH
367,1985,,CH
367,1986,,CH
367,1987,,CH
367,1988,,CH
367,1989,,CH
367,1990,,CH
367,1991,,CH
367,1992,,CH
367,1993,,CH
367,1994,,CH
367,1995,,CH
367,1996,,CH
367,1997,,CH
367,1998,,CH
367,1999,,CH
367,2000,,CH
367,2001,,CH
367,2002,,CH
367,2003,,CH
367,2004,,CH
367,2005,,CH
367,2006,,CH
367,2007,,CH
367,2008,,CH
367,2009,,CH
367,2010,,CH
367,2011,,CH
367,2012,,CH
367,2013,,CH
367,2014,,CH
367,2015,0.2,CH
367,2016,,CH
367,2017,,CH
367,2018,,CH
367,2019,,CH
367,2020,,CH
367,2021,,CH
367,2022,,CH
367,2023,0.2,CH
367,2024,0.2,CH
367,2025,0.2,CH
359,1962,,CH
359,1963,,CH
359,1964,,CH
359,1965,,CH
359,1966,,CH
359,1967,,CH
359,1968,,CH
359,1969,,CH
359,1970,,CH
359,1971,,CH
359,1972,,CH
359,1973,,CH
359,1974,,CH
359,1975,,CH
359,1976,,CH
359,1977,,CH
359,1978,,CH
359,1979,,CH
359,1980,,CH
359,1981,,CH
359,1982,,CH
359,1983,,CH
359,1984,,CH
359,1985,,CH
359,1986,,CH
359,1987,,CH
359,1988,,CH
359,1989,,CH
359,1990,,CH
359,1991,,CH
359,1992,,CH
359,1993,,CH
359,1994,,CH
359,1995,,CH
359,1996,,CH
359,1997,,CH
359,1998,,CH
359,1999,,CH
359,2000,,CH
359,2001,,CH
359,2002,,CH
359,2003,,CH
359,2004,,CH
359,2005,,CH
359,2006,,CH
359,2007,,CH
359,2008,,CH
359,2009,,CH
359,2010,,CH
359,2011,,CH
359,2012,,CH
359,2013,,CH
359,2014,,CH
359,2015,,CH
359,2016,,CH
359,2017,,CH
359,2018,,CH
359,2019,,CH
359,2020,,CH
359,2021,,CH
359,2022,,CH
359,2023,0.2,CH
359,2024,0.2,CH
359,2025,0.2,CH
360,1940,,CH
360,1941,,CH
360,1942,,CH
360,1943,,CH
360,1944,,CH
360,1945,,CH
360,1946,,CH
360,1947,,CH
360,1948,,CH
360,1949,,CH
360,1950,,CH
360,1951,,CH
360,1952,,CH
360,1953,,CH
360,1954,,CH
360,1955,,CH
360,1956,,CH
360,1957,,CH
360,1958,,CH
360,1959,,CH
360,1960,,CH
360,1961,,CH
360,1962,,CH
360,1963,,CH
360,1964,,CH
360,1965,,CH
360,1966,,CH
360,1967,,CH
360,1968,,CH
360,1969,,CH
360,1970,,CH
360,1971,,CH
360,1972,,CH
360,1973,,CH
360,1974,,CH
360,1975,,CH
360,1976,,CH
360,1977,,CH
360,1978,,CH
360,1979,,CH
360,1980,,CH
360,1981,,CH
360,1982,,CH
360,1983,,CH
360,1984,,CH
360,1985,,CH
360,1986,,CH
360,1987,,CH
360,1988,,CH
360,1989,,CH
360,1990,,CH
360,1991,,CH
360,1992,,CH
360,1993,,CH
360,1994,,CH
360,1995,,CH
360,1996,,CH
360,1997,,CH
360,1998,,CH
360,1999,,CH
360,2020,,CH
360,2021,,CH
360,2022,,CH
360,2023,0.2,CH
360,2024,0.2,CH
360,2025,0.2,CH
3332,1956,,CH
3332,1957,,CH
3332,1958,,CH
3332,1959,,CH
3332,1960,,CH
3332,1961,,CH
3332,1962,,CH
3332,1963,,CH
3332,1964,,CH
3332,1965,,CH
3332,1966,,CH
3332,1967,,CH
3332,1968,,CH
3332,1969,,CH
3332,1970,,CH
3332,1971,,CH
3332,1972,,CH
3332,1973,,CH
3332,1974,,CH
3332,1975,,CH
3332,1976,,CH
3332,1977,,CH
3332,1978,,CH
3332,1979,,CH
3332,1980,,CH
3332,1981,,CH
3332,1982,,CH
3332,1983,,CH
3332,1984,,CH
3332,1985,,CH
3332,1986,,CH
3332,1987,,CH
3332,1988,,CH
3332,1989,,CH
3332,1990,,CH
3332,1991,,CH
3332,1992,,CH
3332,1993,,CH
3332,1994,,CH
3332,1995,,CH
3332,1996,,CH
3332,1997,,CH
3332,1998,,CH
3332,1999,,CH
3332,2000,,CH
3332,2001,,CH
3332,2002,,CH
3332,2003,,CH
3332,2004,,CH
3332,2005,,CH
3332,2006,,CH
3332,2007,,CH
3332,2008,,CH
3332,2009,,CH
3332,2010,,CH
3332,2011,,CH
3332,2012,,CH
3332,2013,,CH
3332,2014,,CH
3332,2015,0.2,CH
3332,2016,,CH
3332,2017,,CH
3332,2018,,CH
3332,2019,,CH
3332,2020,,CH
3332,2021,,CH
3332,2022,,CH
3332,2023,0.2,CH
3332,2024,0.2,CH
3332,2025,0.2,CH
216954,2025,0.2,CH
5495,1971,,CH
5495,1972,,CH
5495,1973,,CH
5495,1974,,CH
5495,1975,,CH
5495,1976,,CH
5495,1977,,CH
393,1956,,CH
393,1957,,CH
393,1958,,CH
393,1959,,CH
393,1960,,CH
393,1961,,CH
393,1962,,CH
393,1963,,CH
393,1964,,CH
393,1965,,CH
393,1966,,CH
393,1967,,CH
393,1968,,CH
393,1969,,CH
393,1970,,CH
393,1971,,CH
393,1972,,CH
393,1973,,CH
393,1974,,CH
393,1975,,CH
393,1976,,CH
393,1977,,CH
393,1978,,CH
393,1979,,CH
393,1980,,CH
393,1981,,CH
393,1982,,CH
393,1983,,CH
393,1984,,CH
393,1985,,CH
393,1986,,CH
393,1987,,CH
393,1988,,CH
393,1989,,CH
393,1990,,CH
393,1991,,CH
393,1992,,CH
393,1993,,CH
393,1994,,CH
393,1995,,CH
421,1948,,CH
421,1949,,CH
421,1950,,CH
421,1951,,CH
421,1952,,CH
421,1953,,CH
421,1954,,CH
421,1955,,CH
421,1956,,CH
421,1957,,CH
421,1958,,CH
421,1959,,CH
421,1960,,CH
421,1961,,CH
421,1962,,CH
421,1963,,CH
421,1964,,CH
421,1965,,CH
421,1966,,CH
421,1967,,CH
421,1968,,CH
421,1969,,CH
421,1970,,CH
421,1971,,CH
421,1972,,CH
421,1973,,CH
421,1974,,CH
421,1975,,CH
421,1976,,CH
421,1977,,CH
421,1978,,CH
421,1979,,CH
421,1980,,CH
421,1981,,CH
421,1982,,CH
421,1983,,CH
421,1984,,CH
421,1985,,CH
1673,2002,,CH
1673,2003,,CH
1673,2004,,CH
1673,2005,,CH
1673,2006,,CH
1673,2007,,CH
1673,2008,,CH
1673,2009,,CH
1673,2010,,CH
1673,2011,,CH
1673,2012,,CH
1673,2013,,CH
1673,2014,,CH
1673,2015,,CH
1673,2016,,CH
4339,2013,0.03,CH
4339,2014,0.03,CH
4339,2015,0.2,CH
4339,2016,0.2,CH
4339,2017,,CH
4339,2018,,CH
4339,2019,,CH
4339,2020,,CH
4339,2021,,CH
4339,2022,,CH
4339,2023,0.2,CH
4339,2024,0.2,CH
4339,2025,0.2,CH
451,2003,,CH
451,2014,,CH
451,2015,,CH
451,2016,,CH
451,2017,,CH
451,2018,,CH
451,2021,0.1,CH
451,2022,0.1,CH
451,2023,0.2,CH
451,2024,0.2,CH
451,2025,0.2,CH
5675,2023,0.2,CH
5675,2024,0.2,CH
5675,2025,0.2,CH
370,2020,,CH
370,2021,,CH
370,2022,,CH
370,2023,0.2,CH
370,2024,0.2,CH
370,2025,0.2,CH
10472,2002,,CH
10472,2003,,CH
10472,2004,,CH
10472,2005,,CH
10472,2006,,CH
10472,2007,,CH
10472,2008,,CH
10472,2009,,CH
10472,2010,,CH
10472,2011,,CH
10472,2012,,CH
10472,2013,,CH
10472,2014,,CH
10472,2015,,CH
10472,2016,,CH
10472,2020,,CH
10472,2021,,CH
10472,2022,,CH
10472,2023,0.2,CH
10472,2024,0.2,CH
10472,2025,0.2,CH
417,2007,0.15,CH
417,2008,0.15,CH
417,2009,0.15,CH
417,2010,0.15,CH
417,2011,0.15,CH
417,2012,0.15,CH
417,2013,0.15,CH
417,2014,0.15,CH
417,2015,0.2,CH
417,2016,0.2,CH
417,2017,,CH
417,2018,,CH
417,2019,,CH
417,2020,,CH
417,2021,,CH
4630,2010,0.15,CH
4630,2011,0.2,CH
4630,2012,0.2,CH
4630,2013,0.2,CH
4630,2014,0.2,CH
4630,2015,0.2,CH
4630,2016,0.2,CH
4630,2017,,CH
4630,2018,,CH
4630,2019,,CH
4630,2020,,CH
4630,2021,,CH
4630,2022,,CH
4630,2023,0.2,CH
4630,2024,0.2,CH
4630,2025,0.2,CH
5698,2025,0.2,CH
420,1948,,CH
420,1949,,CH
420,1950,,CH
420,1951,,CH
420,1952,,CH
420,1953,,CH
420,1954,,CH
420,1955,,CH
420,1956,,CH
420,1957,,CH
420,1958,,CH
420,1959,,CH
420,1960,,CH
420,1961,,CH
420,1962,,CH
420,1963,,CH
420,1964,,CH
420,1965,,CH
420,1966,,CH
420,1967,,CH
420,1968,,CH
420,1969,,CH
420,1970,,CH
420,1971,,CH
420,1972,,CH
420,1973,,CH
420,1974,,CH
420,1975,,CH
420,1976,,CH
420,1977,,CH
420,1978,,CH
420,1979,,CH
420,1980,,CH
420,1981,,CH
420,1982,,CH
420,1983,,CH
420,1984,,CH
420,1985,,CH
420,1986,,CH
420,1987,,CH
420,1988,,CH
420,1989,,CH
4723,2025,0.2,CH
473,1885,,CH
473,1886,,CH
473,1887,,CH
473,1888,,CH
473,1889,,CH
473,1890,,CH
473,1891,,CH
473,1892,,CH
473,1893,,CH
473,1894,,CH
473,1895,,CH
473,1896,,CH
473,1897,,CH
473,1898,,CH
473,1899,,CH
473,1900,,CH
473,1901,,CH
473,1902,,CH
473,1903,,CH
473,1904,,CH
473,1905,,CH
473,1906,,CH
473,1907,,CH
473,1908,,CH
473,1909,,CH
473,1980,,CH
473,1981,,CH
473,1982,,CH
473,1983,,CH
473,2007,,CH
473,2008,,CH
473,2009,,CH
473,2010,,CH
473,2011,,CH
473,2012,,CH
473,2013,,CH
473,2014,,CH
473,2015,,CH
473,2016,,CH
473,2017,,CH
473,2018,,CH
473,2019,,CH
473,2020,,CH
473,2021,,CH
473,2022,,CH
473,2023,0.2,CH
473,2024,0.2,CH
473,2025,0.2,CH
432,2012,0.25,CH
432,2013,0.04,CH
432,2014,0.04,CH
432,2015,0.2,CH
432,2016,0.2,CH
432,2017,,CH
432,2018,,CH
432,2019,,CH
432,2020,,CH
432,2021,,CH
432,2022,,CH
432,2023,0.2,CH
4340,2013,0.03,CH
4340,2014,0.03,CH
4340,2015,0.2,CH
4340,2016,0.2,CH
4340,2017,,CH
4340,2018,,CH
4340,2019,,CH
4340,2020,,CH
4340,2021,,CH
395,1956,,CH
395,1957,,CH
395,1958,,CH
395,1959,,CH
395,1960,,CH
395,1961,,CH
395,1962,,CH
395,1963,,CH
395,1964,,CH
395,1965,,CH
395,1966,,CH
395,1967,,CH
395,1968,,CH
395,1969,,CH
395,1970,,CH
395,1971,,CH
395,1972,,CH
395,1973,,CH
395,1974,,CH
395,1975,,CH
395,1976,,CH
395,1977,,CH
395,1978,,CH
395,1979,,CH
395,1980,,CH
395,1981,,CH
395,1982,,CH
395,1983,,CH
395,1984,,CH
395,1985,,CH
395,1986,,CH
395,1987,,CH
395,1988,,CH
395,1989,,CH
395,1990,,CH
395,1991,,CH
395,1992,,CH
395,1993,,CH
395,1994,,CH
395,1995,,CH
395,1996,,CH
395,1997,,CH
395,1998,,CH
395,1999,,CH
395,2000,,CH
395,2001,,CH
395,2002,,CH
395,2003,,CH
395,2004,,CH
395,2005,,CH
395,2006,,CH
395,2007,,CH
395,2008,,CH
395,2009,,CH
395,2010,,CH
395,2011,,CH
395,2012,,CH
395,2013,,CH
395,2014,,CH
395,2015,0.2,CH
395,2016,,CH
395,2017,,CH
395,2018,,CH
395,2019,,CH
395,2020,,CH
395,2021,,CH
395,2022,,CH
395,2023,0.2,CH
395,2024,0.2,CH
395,2025,0.2,CH
454,2012,0.25,CH
454,2013,0.04,CH
454,2014,0.04,CH
454,2015,0.2,CH
454,2016,0.2,CH
454,2017,,CH
454,2018,,CH
454,2019,,CH
454,2020,,CH
454,2021,,CH
454,2022,,CH
454,2023,0.2,CH
454,2024,0.2,CH
454,2025,0.2,CH
408,1919,,CH
408,1920,,CH
408,1921,,CH
408,1922,,CH
408,1923,,CH
408,1924,,CH
408,1925,,CH
408,1926,,CH
408,1927,,CH
408,1928,,CH
408,1929,,CH
408,1930,,CH
408,1931,,CH
408,1932,,CH
408,1933,,CH
408,1934,,CH
408,1935,,CH
408,1936,,CH
408,1937,,CH
408,1938,,CH
408,1939,,CH
408,1940,,CH
408,1941,,CH
408,1942,,CH
408,1943,,CH
408,1944,,CH
408,1945,,CH
408,1946,,CH
408,1947,,CH
408,1948,,CH
408,1949,,CH
408,1950,,CH
408,1951,,CH
408,1952,,CH
408,1953,,CH
408,1954,,CH
408,1955,,CH
408,1956,,CH
408,1957,,CH
408,1958,,CH
408,1959,,CH
408,1960,,CH
408,1961,,CH
408,1962,,CH
408,1963,,CH
408,1964,,CH
408,1965,,CH
408,1966,,CH
408,1967,,CH
408,1968,,CH
408,1969,,CH
408,1970,,CH
408,1971,,CH
408,1972,,CH
408,1973,,CH
408,1974,,CH
408,1975,,CH
408,1976,,CH
408,1977,,CH
408,1978,,CH
408,1979,,CH
408,1980,,CH
408,1981,,CH
408,1982,,CH
408,1983,,CH
408,1984,,CH
408,1985,,CH
408,1986,,CH
408,1987,,CH
408,1988,,CH
408,1989,,CH
408,1990,,CH
408,1991,,CH
408,1992,,CH
408,1993,,CH
408,1994,,CH
408,1995,,CH
408,1996,,CH
408,1997,,CH
408,1998,,CH
408,1999,,CH
408,2000,,CH
408,2001,,CH
408,2002,,CH
408,2003,,CH
408,2004,,CH
408,2005,,CH
408,2006,,CH
408,2007,,CH
408,2008,,CH
408,2009,,CH
408,2010,,CH
408,2011,,CH
408,2012,,CH
408,2013,,CH
408,2014,,CH
408,2015,,CH
408,2016,,CH
408,2017,,CH
408,2018,,CH
408,2019,,CH
408,2020,,CH
408,2021,,CH
408,2022,,CH
408,2023,0.2,CH
408,2024,0.2,CH
408,2025,0.2,CH
411,2010,,CH
411,2011,,CH
372,2022,,CH
372,2023,0.2,CH
372,2024,0.2,CH
372,2025,0.2,CH
371,2010,0.15,CH
371,2011,0.25,CH
371,2012,0.25,CH
371,2013,0.25,CH
371,2014,0.25,CH
371,2015,0.2,CH
371,2016,0.2,CH
371,2017,,CH
371,2018,,CH
371,2019,,CH
371,2020,,CH
371,2021,,CH
371,2022,,CH
371,2023,0.2,CH
371,2024,0.2,CH
371,2025,0.2,CH
3905,2008,,CL
3905,2009,,CL
3905,2010,,CL
3905,2011,,CL
3905,2012,,CL
3905,2013,,CL
3905,2014,,CL
3905,2015,0.045,CL
3905,2016,,CL
3905,2017,,CL
3905,2018,,CL
3905,2019,,CL
3905,2020,,CL
3905,2021,,CL
3905,2022,,CL
3905,2023,,CL
33546,2025,,CL
1344,1976,,CL
1344,1977,,CL
1344,1978,,CL
1344,1979,,CL
1344,1980,,CL
1344,1981,,CL
1344,1982,,CL
1344,1983,,CL
1344,1984,,CL
1344,1985,,CL
1344,1986,,CL
1344,1987,,CL
1344,1988,,CL
1344,1989,,CL
1344,1990,,CL
1344,1991,,CL
1344,1992,,CL
1344,1993,,CL
1344,1994,,CL
1344,1995,,CL
1344,1996,,CL
1344,1997,,CL
1344,1998,,CL
1344,1999,,CL
1344,2000,,CL
1344,2001,,CL
1344,2002,,CL
1344,2003,,CL
1344,2004,,CL
1344,2005,,CL
1344,2006,,CL
1344,2007,,CL
